sentence,prediction,gold_inflection,is_same,gold_original,is_same,log_prob
[CLS] The original language of Dutch Low Saxon Wikipedia is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the Dutch - Saxon Wikipedia,Dutch Low Saxon,0,Dutch Low Saxon,0,-1.40450
[CLS] The original language of Amhi:2 Doghe:2 Raja Rani:2 is [MASK] . [SEP],Hindi,Marathi:2,0,Marathi:2,0,-1.32125
[CLS] The original language of Tactical Unit is [MASK] . [SEP],English,Cantonese:2,0,Cantonese:2,0,-1.26430
[CLS] The original language of Moldavian:2 Soviet Encyclopedia is [MASK] . [SEP],Romanian,Moldovan:2,0,Moldovan:2,0,-1.86292
[CLS] The original language of Giraftaar:4 is [MASK] . [SEP],Urdu,Nepali:2,0,Nepali:2,0,-1.48067
[CLS] The original language of Classmates:2 is [MASK] . [SEP],English,Marathi:2,0,Marathi:2,0,-0.51225
[CLS] The original language of Kuni:2 Mulgi:2 Deta:2 Ka Mulgi:2 is [MASK] [MASK] . [SEP],the language,Marathi:2,0,Marathi:2,0,-1.99162
[CLS] The original language of Hiša:2 Marije Pomočnice:4 is [MASK] . [SEP],Serbian,Slovene:3,0,Slovene:3,0,-1.66258
[CLS] The original language of The Destiny is [MASK] [MASK] . [SEP],in English,Dzongkha:3,0,Dzongkha:3,0,-0.99848
[CLS] The original language of Puberun:3 is [MASK] . [SEP],English,Assamese:2,0,Assamese:2,0,-1.49134
[CLS] The original language of Ward Six is [MASK] . [SEP],English,Serbo:2 - Croatian,0,Serbo:2 - Croatian,0,-0.96688
[CLS] The original language of Cyropaedia:3 is [MASK] . [SEP],English,Ancient Greek,0,Ancient Greek,0,-1.83499
[CLS] The original language of Mongol is [MASK] [MASK] . [SEP],the language,Mongolian:2,0,Mongolian:2,0,-2.54478
[CLS] The original language of Kosala:2 is [MASK] [MASK] . [SEP],Kosala:2,Marathi:2,0,Marathi:2,0,-0.08353
[CLS] The original language of Mero:2 Euta:2 Saathi:2 Cha is [MASK] . [SEP],English,Nepali:2,0,Nepali:2,0,-1.98563
[CLS] The original language of Abazashta:4 is [MASK] . [SEP],English,Abaza:2,0,Abaza:2,0,-2.00030
[CLS] The original language of Ahetuk:3 is [MASK] [MASK] [MASK] . [SEP],Ahetuk:3,Assamese:2,0,Assamese:2,0,-0.48595
[CLS] The original language of Lysistrata:3 is [MASK] . [SEP],Greek,Ancient Greek,0,Ancient Greek,0,-1.39462
[CLS] The original language of Jeevanko:3 Chheubaata:4 is [MASK] [MASK] [MASK] [MASK] [MASK] . [SEP],the language and the language,Nepali:2,0,Nepali:2,0,-1.51525
[CLS] The original language of Death March is [MASK] . [SEP],English,Tagalog:2,0,Tagalog:2,0,-1.52376
[CLS] The original language of Abadon:2 is [MASK] [MASK] . [SEP],the language,Slovene:3,0,Slovene:3,0,-2.42827
[CLS] The original language of Sagla:2 Karun:2 Bhagle:3 is [MASK] . [SEP],Tamil,Marathi:2,0,Marathi:2,0,-1.53782
[CLS] The original language of Class Enemy is [MASK] [MASK] . [SEP],English language,Slovene:3,0,Slovene:3,0,-1.11742
[CLS] The original language of The Day Passed:2 is [MASK] . [SEP],English,Azerbaijani:2,0,Azerbaijani:2,0,-0.69444
[CLS] The original language of Myn:2 Bala is [MASK] . [SEP],Malayalam,Kazakh:3,0,Kazakh:3,0,-1.38223
[CLS] The original language of Kadachit:3 is [MASK] [MASK] [MASK] . [SEP],Kadachit:3,Marathi:2,0,Marathi:2,0,-0.14700
[CLS] The original language of Jonda:2 Iman:2 Gunda:2 is [MASK] . [SEP],English,Assamese:2,0,Assamese:2,0,-2.20290
[CLS] The original language of Serbo:2 - Croatian Wikipedia is [MASK] . [SEP],Croatian,Serbo:2 - Croatian,0,Serbo:2 - Croatian,0,-1.47558
[CLS] The original language of Egerin:3 is [MASK] [MASK] [MASK] . [SEP],Egerin:3,Kurdish:2 languages,0,Kurdish:2 languages,0,-0.30590
[CLS] The original language of Biththi:3 Hathara:2 is [MASK] . [SEP],Urdu,Sinhala:2,0,Sinhala:2,0,-1.89184
[CLS] The original language of Javanese:2 Wikipedia is [MASK] [MASK] [MASK] . [SEP],Javanese:2 Wikipedia,Javanese:2,0,Javanese:2,0,-0.59798
